0,58.05,0,0,56.87,77.74,0
58.05,0,0,56.87,77.74,0,0
0,0,56.87,77.74,0,42.64,0
0,56.87,77.74,0,42.64,40.17,0
56.87,77.74,0,42.64,40.17,0,0
77.74,0,42.64,40.17,0,41.92,0
0,42.64,40.17,0,41.92,39.43,0
42.64,40.17,0,41.92,39.43,48.13,0
40.17,0,41.92,39.43,48.13,62.11,0
0,41.92,39.43,48.13,62.11,46.12,0
41.92,39.43,48.13,62.11,46.12,49.56,0
39.43,48.13,62.11,46.12,49.56,54.84,0
48.13,62.11,46.12,49.56,54.84,58.08,0
62.11,46.12,49.56,54.84,58.08,46.36,0
46.12,49.56,54.84,58.08,46.36,48.59,0
49.56,54.84,58.08,46.36,48.59,66.64,0
54.84,58.08,46.36,48.59,66.64,64.68,0
58.08,46.36,48.59,66.64,64.68,85.68,0
46.36,48.59,66.64,64.68,85.68,58.97,0
48.59,66.64,64.68,85.68,58.97,81.6,0
66.64,64.68,85.68,58.97,81.6,80.21,0
64.68,85.68,58.97,81.6,80.21,63.45,0
85.68,58.97,81.6,80.21,63.45,78.05,0
58.97,81.6,80.21,63.45,78.05,69.04,0
81.6,80.21,63.45,78.05,69.04,69.66,0
80.21,63.45,78.05,69.04,69.66,78.31,0
63.45,78.05,69.04,69.66,78.31,59.41,0
78.05,69.04,69.66,78.31,59.41,75.49,0
69.04,69.66,78.31,59.41,75.49,72.44,0
69.66,78.31,59.41,75.49,72.44,45.94,0
78.31,59.41,75.49,72.44,45.94,47.98,0
59.41,75.49,72.44,45.94,47.98,60.17,0
75.49,72.44,45.94,47.98,60.17,49.53,0
72.44,45.94,47.98,60.17,49.53,52.17,0
45.94,47.98,60.17,49.53,52.17,57.83,0
47.98,60.17,49.53,52.17,57.83,57.09,0
60.17,49.53,52.17,57.83,57.09,61.13,0
49.53,52.17,57.83,57.09,61.13,65.11,0
52.17,57.83,57.09,61.13,65.11,74.71,0
57.83,57.09,61.13,65.11,74.71,63.83,0
57.09,61.13,65.11,74.71,63.83,79.42,0
61.13,65.11,74.71,63.83,79.42,72.31,0
65.11,74.71,63.83,79.42,72.31,58.74,0
74.71,63.83,79.42,72.31,58.74,59.64,0
63.83,79.42,72.31,58.74,59.64,51.97,0
79.42,72.31,58.74,59.64,51.97,61.6,0
72.31,58.74,59.64,51.97,61.6,105.39,0
58.74,59.64,51.97,61.6,105.39,83.83,0
59.64,51.97,61.6,105.39,83.83,65.67,0
51.97,61.6,105.39,83.83,65.67,85.11,0
61.6,105.39,83.83,65.67,85.11,50.57,0
105.39,83.83,65.67,85.11,50.57,65.07,0
83.83,65.67,85.11,50.57,65.07,67.33,0
65.67,85.11,50.57,65.07,67.33,79.85,0
85.11,50.57,65.07,67.33,79.85,89.64,0
50.57,65.07,67.33,79.85,89.64,87.94,0
65.07,67.33,79.85,89.64,87.94,44.09,0
67.33,79.85,89.64,87.94,44.09,64.16,0
79.85,89.64,87.94,44.09,64.16,68.48,0
89.64,87.94,44.09,64.16,68.48,59.09,0
87.94,44.09,64.16,68.48,59.09,51.18,0
44.09,64.16,68.48,59.09,51.18,46.09,0
64.16,68.48,59.09,51.18,46.09,91.85,0
68.48,59.09,51.18,46.09,91.85,47.02,0
59.09,51.18,46.09,91.85,47.02,54.59,0
51.18,46.09,91.85,47.02,54.59,84.37,0
46.09,91.85,47.02,54.59,84.37,67.96,0
91.85,47.02,54.59,84.37,67.96,0,0
47.02,54.59,84.37,67.96,0,37.89,0
54.59,84.37,67.96,0,37.89,83.66,0
84.37,67.96,0,37.89,83.66,57.64,0
67.96,0,37.89,83.66,57.64,58.62,0
0,37.89,83.66,57.64,58.62,40.75,0
37.89,83.66,57.64,58.62,40.75,49.12,0
83.66,57.64,58.62,40.75,49.12,18.68,0
57.64,58.62,40.75,49.12,18.68,33.89,0
58.62,40.75,49.12,18.68,33.89,60.67,0
40.75,49.12,18.68,33.89,60.67,18.59,0
49.12,18.68,33.89,60.67,18.59,100.71,0
18.68,33.89,60.67,18.59,100.71,105.65,0
33.89,60.67,18.59,100.71,105.65,64.32,0
60.67,18.59,100.71,105.65,64.32,49.4,0
18.59,100.71,105.65,64.32,49.4,49.76,0
100.71,105.65,64.32,49.4,49.76,57.67,0
105.65,64.32,49.4,49.76,57.67,46.2,0
64.32,49.4,49.76,57.67,46.2,44.1,0
49.4,49.76,57.67,46.2,44.1,59.87,0
49.76,57.67,46.2,44.1,59.87,88.81,0
57.67,46.2,44.1,59.87,88.81,77.85,0
46.2,44.1,59.87,88.81,77.85,94.92,0
44.1,59.87,88.81,77.85,94.92,73.68,0
59.87,88.81,77.85,94.92,73.68,61.01,0
88.81,77.85,94.92,73.68,61.01,332.16,0
77.85,94.92,73.68,61.01,332.16,50.99,0
94.92,73.68,61.01,332.16,50.99,44.94,0
73.68,61.01,332.16,50.99,44.94,0,0
61.01,332.16,50.99,44.94,0,23.3,0
332.16,50.99,44.94,0,23.3,341.79,0
50.99,44.94,0,23.3,341.79,70.14,0
44.94,0,23.3,341.79,70.14,90.17,0
0,23.3,341.79,70.14,90.17,49.45,0
23.3,341.79,70.14,90.17,49.45,46.64,0
341.79,70.14,90.17,49.45,46.64,60.48,0
70.14,90.17,49.45,46.64,60.48,53.99,0
90.17,49.45,46.64,60.48,53.99,49.55,0
49.45,46.64,60.48,53.99,49.55,55.28,0
46.64,60.48,53.99,49.55,55.28,81.49,0
60.48,53.99,49.55,55.28,81.49,50.82,0
53.99,49.55,55.28,81.49,50.82,73.5,0
49.55,55.28,81.49,50.82,73.5,66.64,0
55.28,81.49,50.82,73.5,66.64,57.33,0
81.49,50.82,73.5,66.64,57.33,53.57,0
50.82,73.5,66.64,57.33,53.57,62.18,0
73.5,66.64,57.33,53.57,62.18,64.33,0
66.64,57.33,53.57,62.18,64.33,70.33,0
57.33,53.57,62.18,64.33,70.33,67.11,0
53.57,62.18,64.33,70.33,67.11,82.79,0
62.18,64.33,70.33,67.11,82.79,52.87,0
64.33,70.33,67.11,82.79,52.87,50.17,0
70.33,67.11,82.79,52.87,50.17,81.35,0
67.11,82.79,52.87,50.17,81.35,75.48,0
82.79,52.87,50.17,81.35,75.48,67.89,0
52.87,50.17,81.35,75.48,67.89,85.11,0
50.17,81.35,75.48,67.89,85.11,78.33,0
81.35,75.48,67.89,85.11,78.33,93.49,0
75.48,67.89,85.11,78.33,93.49,56.44,0
67.89,85.11,78.33,93.49,56.44,52.1,0
85.11,78.33,93.49,56.44,52.1,57.61,0
78.33,93.49,56.44,52.1,57.61,52.58,0
93.49,56.44,52.1,57.61,52.58,123.65,0
56.44,52.1,57.61,52.58,123.65,80.38,0
52.1,57.61,52.58,123.65,80.38,50.84,0
57.61,52.58,123.65,80.38,50.84,68.68,0
52.58,123.65,80.38,50.84,68.68,55.45,0
123.65,80.38,50.84,68.68,55.45,44.94,0
80.38,50.84,68.68,55.45,44.94,66.24,0
50.84,68.68,55.45,44.94,66.24,49.75,0
68.68,55.45,44.94,66.24,49.75,55.15,0
55.45,44.94,66.24,49.75,55.15,56.67,0
44.94,66.24,49.75,55.15,56.67,39.21,0
66.24,49.75,55.15,56.67,39.21,0,0
49.75,55.15,56.67,39.21,0,0,0
55.15,56.67,39.21,0,0,56.27,0
56.67,39.21,0,0,56.27,41.47,0
39.21,0,0,56.27,41.47,80.25,0
0,0,56.27,41.47,80.25,45.19,0
0,56.27,41.47,80.25,45.19,28.59,0
56.27,41.47,80.25,45.19,28.59,54.09,0
41.47,80.25,45.19,28.59,54.09,47.21,0
80.25,45.19,28.59,54.09,47.21,50.25,0
45.19,28.59,54.09,47.21,50.25,83.48,0
28.59,54.09,47.21,50.25,83.48,0,0
54.09,47.21,50.25,83.48,0,49.89,0
47.21,50.25,83.48,0,49.89,61.71,0
50.25,83.48,0,49.89,61.71,48.06,0
83.48,0,49.89,61.71,48.06,39.5,0
0,49.89,61.71,48.06,39.5,56.69,0
49.89,61.71,48.06,39.5,56.69,63.18,0
61.71,48.06,39.5,56.69,63.18,87.03,0
48.06,39.5,56.69,63.18,87.03,65.34,0
39.5,56.69,63.18,87.03,65.34,78.01,0
56.69,63.18,87.03,65.34,78.01,109.73,0
63.18,87.03,65.34,78.01,109.73,114.72,0
87.03,65.34,78.01,109.73,114.72,116.07,0
65.34,78.01,109.73,114.72,116.07,125.1,0
78.01,109.73,114.72,116.07,125.1,88.42,0
109.73,114.72,116.07,125.1,88.42,71.47,0
114.72,116.07,125.1,88.42,71.47,116.58,0
116.07,125.1,88.42,71.47,116.58,88.66,0
125.1,88.42,71.47,116.58,88.66,68.5,0
88.42,71.47,116.58,88.66,68.5,64.06,0
71.47,116.58,88.66,68.5,64.06,83.47,0
116.58,88.66,68.5,64.06,83.47,64.09,0
88.66,68.5,64.06,83.47,64.09,84.86,0
68.5,64.06,83.47,64.09,84.86,58.84,0
64.06,83.47,64.09,84.86,58.84,61.17,0
83.47,64.09,84.86,58.84,61.17,69.79,0
64.09,84.86,58.84,61.17,69.79,76.77,0
84.86,58.84,61.17,69.79,76.77,79.46,0
58.84,61.17,69.79,76.77,79.46,58.13,0
61.17,69.79,76.77,79.46,58.13,68.56,0
69.79,76.77,79.46,58.13,68.56,60.06,0
76.77,79.46,58.13,68.56,60.06,60.19,0
79.46,58.13,68.56,60.06,60.19,66.75,0
58.13,68.56,60.06,60.19,66.75,51.32,0
68.56,60.06,60.19,66.75,51.32,60.32,0
60.06,60.19,66.75,51.32,60.32,60.9,0
60.19,66.75,51.32,60.32,60.9,62.18,0
66.75,51.32,60.32,60.9,62.18,89.12,0
51.32,60.32,60.9,62.18,89.12,74.38,0
60.32,60.9,62.18,89.12,74.38,58.46,0
60.9,62.18,89.12,74.38,58.46,103.07,0
62.18,89.12,74.38,58.46,103.07,90.96,0
89.12,74.38,58.46,103.07,90.96,63.41,0
74.38,58.46,103.07,90.96,63.41,59.08,0
58.46,103.07,90.96,63.41,59.08,86.53,0
103.07,90.96,63.41,59.08,86.53,48.83,0
90.96,63.41,59.08,86.53,48.83,65.35,0
63.41,59.08,86.53,48.83,65.35,73.56,0
59.08,86.53,48.83,65.35,73.56,59.5,0
86.53,48.83,65.35,73.56,59.5,60.8,0
48.83,65.35,73.56,59.5,60.8,53.95,0
65.35,73.56,59.5,60.8,53.95,62.58,0
73.56,59.5,60.8,53.95,62.58,51.87,0
59.5,60.8,53.95,62.58,51.87,53.81,0
60.8,53.95,62.58,51.87,53.81,53.03,0
53.95,62.58,51.87,53.81,53.03,59.78,0
62.58,51.87,53.81,53.03,59.78,49,0
51.87,53.81,53.03,59.78,49,39.15,0
53.81,53.03,59.78,49,39.15,64.95,0
53.03,59.78,49,39.15,64.95,122.84,0
59.78,49,39.15,64.95,122.84,51.29,0
49,39.15,64.95,122.84,51.29,43.06,0
39.15,64.95,122.84,51.29,43.06,62.39,0
64.95,122.84,51.29,43.06,62.39,52.1,0
122.84,51.29,43.06,62.39,52.1,45.71,0
51.29,43.06,62.39,52.1,45.71,52.62,0
43.06,62.39,52.1,45.71,52.62,0,0
62.39,52.1,45.71,52.62,0,40,0
52.1,45.71,52.62,0,40,0,0
45.71,52.62,0,40,0,83.07,0
52.62,0,40,0,83.07,65.69,0
0,40,0,83.07,65.69,37.85,0
40,0,83.07,65.69,37.85,67.94,0
0,83.07,65.69,37.85,67.94,52.25,0
83.07,65.69,37.85,67.94,52.25,55.26,0
65.69,37.85,67.94,52.25,55.26,45.63,0
37.85,67.94,52.25,55.26,45.63,60.5,0
67.94,52.25,55.26,45.63,60.5,60.63,0
52.25,55.26,45.63,60.5,60.63,65.36,0
55.26,45.63,60.5,60.63,65.36,57.04,0
45.63,60.5,60.63,65.36,57.04,63.97,0
60.5,60.63,65.36,57.04,63.97,132.22,0
60.63,65.36,57.04,63.97,132.22,100.39,0
65.36,57.04,63.97,132.22,100.39,65.35,0
57.04,63.97,132.22,100.39,65.35,75.53,0
63.97,132.22,100.39,65.35,75.53,77.43,0
132.22,100.39,65.35,75.53,77.43,70.94,0
100.39,65.35,75.53,77.43,70.94,69.42,0
65.35,75.53,77.43,70.94,69.42,78.81,0
75.53,77.43,70.94,69.42,78.81,61.73,0
77.43,70.94,69.42,78.81,61.73,81.75,0
70.94,69.42,78.81,61.73,81.75,108.18,0
69.42,78.81,61.73,81.75,108.18,110.34,0
78.81,61.73,81.75,108.18,110.34,53.57,0
61.73,81.75,108.18,110.34,53.57,50.36,0
81.75,108.18,110.34,53.57,50.36,50.41,0
108.18,110.34,53.57,50.36,50.41,101.76,0
110.34,53.57,50.36,50.41,101.76,55.95,0
53.57,50.36,50.41,101.76,55.95,60.76,0
50.36,50.41,101.76,55.95,60.76,54.92,0
50.41,101.76,55.95,60.76,54.92,66.94,0
101.76,55.95,60.76,54.92,66.94,71.59,0
55.95,60.76,54.92,66.94,71.59,63.84,0
60.76,54.92,66.94,71.59,63.84,90.96,0
54.92,66.94,71.59,63.84,90.96,104.94,0
66.94,71.59,63.84,90.96,104.94,60.32,0
71.59,63.84,90.96,104.94,60.32,102.25,0
63.84,90.96,104.94,60.32,102.25,58.8,0
90.96,104.94,60.32,102.25,58.8,57.39,0
104.94,60.32,102.25,58.8,57.39,86.53,0
60.32,102.25,58.8,57.39,86.53,70.04,0
102.25,58.8,57.39,86.53,70.04,75.99,0
58.8,57.39,86.53,70.04,75.99,94.22,0
57.39,86.53,70.04,75.99,94.22,121.91,0
86.53,70.04,75.99,94.22,121.91,69.64,0
70.04,75.99,94.22,121.91,69.64,98.93,0
75.99,94.22,121.91,69.64,98.93,64.42,0
94.22,121.91,69.64,98.93,64.42,77.21,0
