0,0,113.54,0,0,0,0.0000
0,113.54,0,0,0,0,0.0000
113.54,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,161.74,0.0000
0,0,0,0,161.74,223.81,0.0000
0,0,0,161.74,223.81,135.92,0.0000
0,0,161.74,223.81,135.92,236.12,0.0000
0,161.74,223.81,135.92,236.12,0,0.0000
161.74,223.81,135.92,236.12,0,120.73,0.0000
223.81,135.92,236.12,0,120.73,143.37,0.0000
135.92,236.12,0,120.73,143.37,0,0.0000
236.12,0,120.73,143.37,0,0,0.0000
0,120.73,143.37,0,0,0,0.0000
120.73,143.37,0,0,0,139.7,0.0000
143.37,0,0,0,139.7,139.7,0.0000
0,0,0,139.7,139.7,114.25,0.0000
0,0,139.7,139.7,114.25,0,0.0000
0,139.7,139.7,114.25,0,0,0.0000
139.7,139.7,114.25,0,0,0,0.0000
139.7,114.25,0,0,0,0,0.0000
114.25,0,0,0,0,0,0.0000
0,0,0,0,0,0,0.0000
0,0,0,0,0,225.1,0.0000
0,0,0,0,225.1,0,0.0000
0,0,0,225.1,0,180.09,0.0000
0,0,225.1,0,180.09,0,0.0000
0,225.1,0,180.09,0,174.84,0.0000
225.1,0,180.09,0,174.84,191.57,0.0000
0,180.09,0,174.84,191.57,222.44,0.0000
180.09,0,174.84,191.57,222.44,156.1,0.0000
0,174.84,191.57,222.44,156.1,185.51,0.0000
174.84,191.57,222.44,156.1,185.51,0,0.0000
191.57,222.44,156.1,185.51,0,183.07,0.0000
222.44,156.1,185.51,0,183.07,249.18,0.0000
156.1,185.51,0,183.07,249.18,95.5,0.0000
185.51,0,183.07,249.18,95.5,100.09,0.0000
0,183.07,249.18,95.5,100.09,172.78,0.0000
183.07,249.18,95.5,100.09,172.78,203.77,0.0000
249.18,95.5,100.09,172.78,203.77,134.43,0.0000
95.5,100.09,172.78,203.77,134.43,254.01,0.0000
100.09,172.78,203.77,134.43,254.01,176.96,0.0000
172.78,203.77,134.43,254.01,176.96,208.12,0.0000
203.77,134.43,254.01,176.96,208.12,219.38,0.0000
134.43,254.01,176.96,208.12,219.38,0,0.0000
254.01,176.96,208.12,219.38,0,0,0.0000
176.96,208.12,219.38,0,0,265.64,0.0000
208.12,219.38,0,0,265.64,0,0.0000
219.38,0,0,265.64,0,184.96,0.0000
0,0,265.64,0,184.96,0,0.0000
0,265.64,0,184.96,0,185.62,0.0000
265.64,0,184.96,0,185.62,0,0.0000
0,184.96,0,185.62,0,0,0.0000
184.96,0,185.62,0,0,0,0.0000
0,185.62,0,0,0,0,0.0000
185.62,0,0,0,0,285.82,0.0000
0,0,0,0,285.82,0,0.0000
